id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD007194,CLI04984,P033,2024-03-08,1,1499,livre,Tanger,Wafacash,LIV005,2024-03-10
CMD001059,CLI02020,P007,2024-12-30,-2,2299,livre,Rabat,Wafacash,LIV008,2025-01-09
CMD041546,CLI03902,P027,2024-10-17,1,699,LIVRE,Tétouan,PayPal,,2024-10-23
CMD023076,CLI02229,P025,22/08/2022,1,499,annule,Rabat,Google Pay,LIV014,2022-08-25
CMD025391,CLI00500,P017,Apr 08 2022,-2,2199,retourne,Safi,Carte bancaire,LIV013,2022-04-16
CMD044309,CLI01830,P019,Apr 17 2023,1,1299,livre,Casablanca,Cash à la livraison,LIV003,2023-04-21
CMD020325,CLI03908,P001,27/08/2022,1,12999,livre,Tanger,Virement bancaire,LIV007,2022-08-30
CMD032703,CLI00448,P025,Apr 07 2022,3,499,livre,rabat,PayPal,LIV011,2022-04-10
CMD035682,CLI03748,P040,16/06/2022,2,149,livré,Tanger,Western Union,LIV004,2022-06-23
CMD029046,CLI04182,P007,Oct 06 2023,2,2299,LIVRE,Tanger,Google Pay,LIV003,2023-10-10
CMD003471,CLI02826,P010,Aug 15 2024,3,6499,DONE,CASABLANCA,PayPal,LIV002,2024-08-24
CMD032869,CLI01400,P002,13/11/2024,-2,9499,DONE,taza,Wafacash,LIV010,2024-11-16
CMD003489,CLI01209,P018,Jul 30 2023,1,1799,retourné,Tanger,PayPal,LIV010,2023-08-04
CMD028499,CLI00913,P015,2024-09-27,1,14999,DONE,tanja,Google Pay,LIV004,2024-10-02
CMD044131,CLI00416,P017,Nov 17 2023,2,2199,DONE,Agadir,Virement bancaire,LIV010,2023-11-22
CMD036695,CLI01456,P029,07/04/2024,1,899,OK,Rabat,Virement bancaire,LIV004,2024-04-16
CMD049113,CLI01825,P024,2024-01-11,1,799,livré,Rabat,Google Pay,,2024-01-13
CMD031381,CLI02092,P018,2024-10-16,-2,1799,DONE,Tanger,PayPal,LIV011,2024-10-18
CMD028686,CLI01369,P037,19/03/2024,1,249,annule,Tanger,Western Union,LIV014,2024-03-29
CMD029965,CLI04535,P037,01/10/2023,1,249,DONE,Casablanca,Virement bancaire,LIV004,2023-10-08
CMD013322,CLI02953,P017,Mar 29 2024,1,2199,livré,mkch,Cash à la livraison,LIV001,2024-04-06
CMD046787,CLI03020,P018,2023-07-09,1,1799,en_cours,Tanger,Google Pay,LIV003,2023-07-18
CMD049354,CLI00824,P038,Jun 15 2023,3,299,livre,Fès,Wafacash,LIV015,2023-06-16
CMD032845,CLI04919,P008,2024-02-01,-1,1299,en_cours,tanger,Western Union,LIV002,2024-02-06
CMD016721,CLI00185,P032,22/07/2023,1,1299,LIVRE,Meknès,Virement bancaire,LIV012,2023-07-23
CMD001652,CLI02961,P019,Nov 23 2024,1,1299,LIVRE,Marrakech,PayPal,LIV003,2024-12-03
CMD034521,CLI01769,P028,Sep 18 2022,1,599,livre,Oujda,Google Pay,LIV013,2022-09-21
CMD011513,CLI00085,P036,2022-05-07,1,899,retourné,Tanger,Wafacash,LIV014,2022-05-14
CMD015876,CLI04214,P040,Mar 27 2023,1,149,annulé,Tanger,Carte bancaire,LIV005,2023-04-04
CMD039157,CLI03229,P037,12/01/2023,1,249,livré,Tanger,Carte bancaire,,2023-01-21
CMD005116,CLI04594,P008,Oct 21 2024,1,0,annulé,Agadir,Cash à la livraison,LIV008,2024-10-27
CMD018275,CLI03116,P011,Mar 07 2022,1,5999,annulé,Tanger,Apple Pay,,2022-03-13
CMD047300,CLI03214,P001,Jul 01 2023,2,12999,livré,El Jadida,PayPal,LIV012,2023-07-02
CMD021468,CLI00492,P008,Apr 25 2023,2,1299,livré,Tanger,Apple Pay,LIV008,2023-04-30
CMD006033,CLI02550,P022,2024-12-02,1,349,DONE,tng,Google Pay,LIV006,2024-12-11
CMD024509,CLI03595,P016,Apr 18 2024,1,4299,livré,Agadir,Carte bancaire,LIV014,2024-04-26
CMD001332,CLI03332,P032,2023-01-21,2,1299,livré,Agadir,Virement bancaire,LIV014,2023-01-29
CMD024344,CLI04492,P048,25/01/2023,1,69,annule,Tanger,Apple Pay,LIV007,2023-02-03
CMD014235,CLI04735,P035,28/04/2024,1,699,en_cours,Tanger,PayPal,LIV002,2024-04-29
CMD037938,CLI01934,P003,19/11/2024,5,11999,en_cours,Agadir,Cash à la livraison,LIV008,2024-11-21
CMD016697,CLI03280,P015,2024-07-11,1,14999,livre,tangier,Apple Pay,LIV013,2024-07-18
CMD040244,CLI03510,P049,21/05/2022,0,79,livré,Marrakech,Wafacash,LIV012,2022-05-22
CMD046891,CLI01206,P012,May 31 2023,2,7999,en_cours,Tétouan,Apple Pay,LIV009,2023-06-09
CMD004692,CLI04776,P003,19/11/2022,1,11999,KO,mkch,Apple Pay,LIV008,2022-11-27
CMD019155,CLI03651,P011,20/11/2024,1,5999,livré,Fès,PayPal,LIV013,2024-11-25
CMD040143,CLI02151,P002,2024-07-17,1,9499,LIVRE,Tanger,Carte bancaire,LIV013,2024-07-18
CMD017038,CLI04313,P046,2024-05-12,1,35,retourné,El Jadida,Carte bancaire,LIV010,2024-05-19
CMD018490,CLI04326,P026,Jan 06 2022,1,1499,DONE,Casablanca,Google Pay,LIV015,2022-01-13
CMD025922,CLI01054,P041,2024-06-19,-1,89,DONE,Agadir,Carte bancaire,LIV014,2024-06-25
CMD006605,CLI00961,P012,Feb 06 2023,1,7999,OK,Casablanca,Western Union,LIV006,2023-02-13
CMD018794,CLI03558,P020,30/05/2024,1,2899,retourné,TANGER,Wafacash,LIV013,2024-05-31
CMD028554,CLI04957,P018,Oct 19 2022,1,1799,livré,tng,Google Pay,LIV004,2022-10-25
CMD013209,CLI02514,P034,2024-06-27,2,599,livre,MARRAKECH,Carte bancaire,LIV008,2024-06-29
CMD026929,CLI03183,P019,Feb 06 2024,1,1299,retourne,marrakesh,PayPal,LIV005,2024-02-10
CMD031660,CLI00043,P034,24/03/2022,1,599,livré,Tanger,Google Pay,LIV003,2022-03-27
CMD022107,CLI04475,P005,2024-11-01,1,2799,LIVRE,Tanger,Western Union,LIV005,2024-11-05
CMD033964,CLI04551,P035,Nov 26 2022,5,699,en_cours,Agadir,Wafacash,LIV006,2022-12-05
CMD016689,CLI00339,P016,Apr 26 2023,1,4299,en_cours,tanja,PayPal,LIV011,2023-04-30
CMD038756,CLI04996,P001,2023-02-17,1,12999,KO,Rabat,Cash à la livraison,LIV007,2023-02-19
CMD016162,CLI04580,P016,16/12/2023,1,4299,livre,dar beida,Google Pay,LIV001,2023-12-22
CMD015652,CLI00435,P025,Aug 19 2024,1,499,DONE,RABAT,Virement bancaire,LIV003,2024-08-24
CMD039870,CLI02080,P015,Jan 22 2024,5,14999,LIVRE,Tanger,Cash à la livraison,LIV002,2024-01-28
CMD016070,CLI03569,P015,Nov 22 2022,2,14999,LIVRE,Rabat,PayPal,LIV006,2022-11-30
CMD039010,CLI01660,P041,02/12/2023,3,89,en_cours,Tanger,Carte bancaire,LIV008,2023-12-08
CMD034677,CLI03927,P038,27/05/2023,1,299,OK,Kenitra,Apple Pay,LIV001,2023-06-06
CMD032999,CLI04716,P002,23/06/2023,0,9499,LIVRE,Oujda,Apple Pay,LIV013,2023-06-27
CMD004914,CLI04714,P032,Jan 21 2023,1,1299,livré,Oujda,Wafacash,LIV006,2023-01-29
CMD041301,CLI04881,P014,Nov 03 2022,1,8999,retourne,Casablanca,Wafacash,LIV006,2022-11-06
CMD010809,CLI02562,P001,2024-02-03,2,12999,LIVRE,Tanger,Wafacash,LIV005,2024-02-08
CMD002732,CLI01889,P024,06/01/2024,2,799,annulé,Tanger,Wafacash,LIV005,2024-01-10
CMD042951,CLI04679,P017,2022-08-22,1,2199,livré,Marrakech,Wafacash,LIV014,2022-08-25
CMD047961,CLI01871,P006,2024-08-05,1,3499,livre,Casablanca,Cash à la livraison,LIV003,2024-08-11
CMD048011,CLI01683,P045,Jan 04 2023,1,49,DONE,Tanger,Virement bancaire,LIV005,2023-01-13
CMD028714,CLI04815,P035,11/01/2022,1,699,en_cours,Tanger,Cash à la livraison,LIV012,2022-01-13
CMD027923,CLI02261,P035,2024-11-10,1,699,livré,tétouan,Virement bancaire,LIV009,2024-11-20
CMD020147,CLI03550,P007,2024-02-20,1,2299,livre,mkch,Cash à la livraison,LIV002,2024-02-24
CMD011828,CLI03048,P008,Feb 16 2022,1,1299,DONE,Tanger,Carte bancaire,,2022-02-20
CMD042804,CLI04123,P017,2022-05-15,3,2199,LIVRE,Safi,Wafacash,LIV007,2022-05-23
CMD011914,CLI02876,P042,2024-08-14,2,129,livré,Agadir,Google Pay,LIV003,2024-08-21
CMD012394,CLI00302,P030,Sep 03 2022,1,899,LIVRE,Fès,Carte bancaire,LIV015,2022-09-04
CMD009314,CLI02311,P010,2023-08-30,3,6499,livre,Tanger,Cash à la livraison,LIV014,2023-09-04
CMD013483,CLI01026,P010,Jan 03 2022,1,6499,annulé,tanja,Apple Pay,LIV011,2022-01-12
CMD002120,CLI00096,P004,Jul 08 2022,1,3999,livre,Tanger,Virement bancaire,LIV005,2022-07-18
CMD030110,CLI02268,P003,2023-07-18,2,0,livre,Tanger,Apple Pay,LIV009,2023-07-28
CMD039716,CLI00340,P007,Mar 09 2024,1,2299,livré,Tanger,PayPal,LIV003,2024-03-10
CMD044317,CLI03387,P020,Feb 08 2022,1,2899,livré,Casablanca,Carte bancaire,LIV011,2022-02-16
CMD018896,CLI01826,P019,Sep 24 2023,2,1299,LIVRE,Oujda,Cash à la livraison,LIV007,2023-09-30
CMD040833,CLI03171,P023,Mar 20 2024,1,1299,livre,Casablanca,Google Pay,LIV008,2024-03-21
CMD039103,CLI03557,P032,2022-09-11,1,1299,DONE,Fès,Google Pay,,2022-09-16
CMD032251,CLI00345,P017,Jun 29 2023,1,2199,livre,Rabat,Google Pay,LIV006,2023-07-07
CMD001400,CLI03997,P033,2024-02-24,2,1499,retourné,El Jadida,Western Union,LIV004,2024-02-28
CMD021026,CLI01006,P034,2023-08-17,2,599,LIVRE,Tanger,Carte bancaire,LIV008,2023-08-23
CMD043856,CLI01282,P013,2022-09-29,0,5499,DONE,Safi,Wafacash,LIV010,2022-10-01
CMD044978,CLI03586,P010,21/08/2023,3,6499,livré,Tanger,Google Pay,LIV003,2023-08-28
CMD014001,CLI04507,P044,18/04/2023,1,89,livré,Agadir,Apple Pay,LIV004,2023-04-27
CMD018879,CLI00933,P039,Jul 02 2022,1,0,OK,Casablanca,Western Union,LIV002,2022-07-03
CMD011365,CLI01763,P040,Jun 21 2024,1,149,livre,Tanger,Western Union,LIV008,2024-07-01
CMD020299,CLI04090,P013,Aug 24 2023,5,5499,DONE,Tanger,Cash à la livraison,LIV002,2023-08-26
CMD041552,CLI00202,P009,18/01/2024,1,13999,LIVRE,Fès,Virement bancaire,LIV015,2024-01-22
CMD038530,CLI01861,P014,Nov 21 2022,1,8999,OK,FES,Wafacash,LIV013,2022-11-27
CMD034235,CLI03495,P004,Dec 19 2023,1,3999,LIVRE,tangier,Google Pay,LIV007,2023-12-25
CMD001824,CLI00365,P033,Nov 19 2023,1,1499,livré,Marrakech,Apple Pay,LIV003,2023-11-24
CMD045384,CLI03008,P013,20/01/2024,1,5499,DONE,Oujda,Google Pay,LIV006,2024-01-22
CMD035441,CLI02085,P020,2023-02-12,1,2899,livre,Casablanca,Cash à la livraison,LIV013,2023-02-17
CMD003858,CLI02271,P017,Aug 07 2023,1,2199,LIVRE,Tanger,PayPal,LIV009,2023-08-09
CMD005891,CLI03396,P019,2023-06-20,1,1299,DONE,Béni Mellal,Wafacash,LIV012,2023-06-25
CMD031368,CLI01720,P007,07/07/2024,2,2299,OK,Tétouan,Virement bancaire,LIV015,2024-07-10
CMD016066,CLI02709,P010,08/12/2023,1,6499,KO,Casablanca,Cash à la livraison,LIV004,2023-12-17
CMD003016,CLI03178,P024,2024-05-27,2,799,LIVRE,tanger,Carte bancaire,LIV007,2024-05-28
CMD022560,CLI03416,P026,2023-06-27,2,1499,livre,Casablanca,Cash à la livraison,LIV014,2023-07-01
CMD042576,CLI01876,P037,Jun 25 2022,1,249,livré,Casablanca,Wafacash,LIV009,2022-07-02
CMD003237,CLI02006,P020,Jan 09 2024,1,2899,livré,Rabat,PayPal,LIV010,2024-01-13
CMD005341,CLI04479,P014,2022-04-12,1,8999,DONE,Tanger,Cash à la livraison,LIV004,2022-04-13
CMD034872,CLI02756,P003,Jun 01 2022,3,11999,LIVRE,AGADIR,Carte bancaire,LIV015,2022-06-04
CMD037554,CLI03342,P012,07/02/2024,1,7999,livre,Tanger,Cash à la livraison,LIV002,2024-02-10
CMD011649,CLI00462,P039,2024-07-12,1,189,retourne,Rabat,Virement bancaire,,2024-07-15
CMD031767,CLI03377,P050,03/04/2024,0,22,livre,Tanger,Google Pay,LIV002,2024-04-11
CMD010949,CLI02980,P038,Nov 07 2023,3,299,DONE,tanja,Google Pay,LIV001,2023-11-15
CMD006419,CLI01537,P009,Mar 17 2024,2,13999,en_cours,Nador,Carte bancaire,LIV003,2024-03-23
CMD027556,CLI03329,P016,06/04/2023,1,4299,DONE,Tanger,Cash à la livraison,LIV006,2023-04-10
CMD035979,CLI04682,P011,25/04/2023,2,5999,DONE,Tanger,Virement bancaire,LIV002,2023-04-26
CMD022453,CLI01371,P017,Apr 09 2023,1,2199,LIVRE,Casablanca,Western Union,LIV009,2023-04-19
CMD009396,CLI01574,P006,2022-09-28,1,3499,en_cours,Tanger,Google Pay,LIV006,2022-10-04
CMD027792,CLI00847,P036,16/10/2024,1,899,DONE,Agadir,Apple Pay,LIV003,2024-10-26
CMD002070,CLI04690,P006,19/05/2024,2,3499,LIVRE,Tanger,Apple Pay,LIV012,2024-05-21
CMD003072,CLI00541,P034,2022-07-27,1,599,LIVRE,Meknès,Apple Pay,LIV015,2022-08-05
CMD033931,CLI01915,P018,Sep 11 2022,1,1799,livre,Tanger,Apple Pay,LIV015,2022-09-17
CMD034804,CLI00716,P027,2024-03-27,1,699,LIVRE,casablanca,PayPal,LIV011,2024-03-31
CMD002507,CLI00175,P050,Mar 17 2024,1,22,livré,Tanger,Western Union,LIV001,2024-03-21
CMD019001,CLI04453,P031,Jan 09 2022,1,349,LIVRE,Casablanca,Wafacash,LIV007,2022-01-13
CMD006634,CLI00237,P019,Oct 03 2023,1,1299,LIVRE,Rabat,Cash à la livraison,LIV004,2023-10-04
CMD017823,CLI01247,P008,23/10/2024,0,1299,annulé,Agadir,Google Pay,LIV002,2024-10-27
CMD048287,CLI00359,P025,Jan 13 2024,1,499,DONE,el jadida,Apple Pay,LIV001,2024-01-22
CMD017191,CLI03072,P038,Feb 26 2022,-2,299,livré,Tanger,PayPal,,2022-03-05
CMD012290,CLI04300,P027,Mar 12 2024,1,699,livre,Tanger,Apple Pay,LIV012,2024-03-19
CMD009635,CLI00947,P004,03/03/2023,1,3999,LIVRE,FES,PayPal,LIV002,2023-03-12
CMD013858,CLI02313,P021,15/12/2023,1,799,OK,Tanger,Western Union,LIV005,2023-12-21
CMD032104,CLI02944,P008,18/02/2022,1,1299,livre,Rabat,PayPal,LIV007,2022-02-23
CMD005322,CLI03461,P029,Aug 12 2023,1,899,LIVRE,Nador,PayPal,LIV014,2023-08-13
CMD044649,CLI02427,P003,2022-10-04,1,11999,annule,Fès,Wafacash,LIV014,2022-10-09
CMD007458,CLI02853,P035,2023-10-13,1,699,DONE,Tanger,Apple Pay,LIV003,2023-10-16
CMD003939,CLI03145,P033,Jul 31 2022,1,1499,OK,tanja,Google Pay,LIV011,2022-08-07
CMD011489,CLI00705,P029,2024-07-02,2,899,livre,Rabat,Western Union,LIV001,2024-07-04
CMD012882,CLI03055,P016,25/02/2023,1,4299,OK,Rabat,Cash à la livraison,LIV007,2023-03-04
CMD008968,CLI03146,P015,09/11/2022,2,14999,livre,El Jadida,Western Union,LIV015,2022-11-18
CMD017300,CLI03988,P038,01/02/2023,1,299,KO,Tanger,Cash à la livraison,LIV015,2023-02-07
CMD007490,CLI00297,P031,2023-10-28,4,349,livré,Tanger,PayPal,LIV008,2023-10-30
CMD032249,CLI03646,P010,Apr 11 2022,1,6499,livré,Oujda,Western Union,LIV003,2022-04-16
CMD011766,CLI02446,P033,05/06/2023,4,1499,livre,Tanger,Western Union,LIV002,2023-06-14
CMD005429,CLI02932,P038,2024-02-04,2,299,annule,Tanger,Google Pay,LIV005,2024-02-09
CMD007422,CLI00036,P013,Mar 11 2024,1,5499,LIVRE,Tanger,Wafacash,LIV008,2024-03-13
CMD023431,CLI03675,P026,Dec 29 2024,1,1499,livre,El Jadida,Google Pay,LIV007,2025-01-08
CMD027137,CLI04220,P006,01/03/2024,2,3499,annulé,dar beida,PayPal,LIV001,2024-03-11
CMD014232,CLI03387,P005,2023-11-08,1,2799,LIVRE,meknès,Carte bancaire,LIV006,2023-11-18
CMD013637,CLI01103,P009,2024-03-25,3,13999,KO,Marrakech,Apple Pay,LIV012,2024-03-31
CMD027512,CLI01220,P015,Sep 18 2023,-1,14999,livre,Tanger,Apple Pay,LIV012,2023-09-27
CMD014060,CLI04559,P032,20/10/2024,2,1299,DONE,tangier,Virement bancaire,LIV009,2024-10-23
CMD025159,CLI03808,P011,18/10/2024,3,5999,OK,tangier,Wafacash,LIV013,2024-10-24
CMD030560,CLI00052,P018,Nov 13 2024,0,1799,DONE,Tanger,Cash à la livraison,LIV006,2024-11-19
CMD017782,CLI00723,P019,31/03/2023,1,1299,livré,Casablanca,Apple Pay,LIV004,2023-04-01
CMD039476,CLI00861,P049,2024-07-27,1,79,en_cours,Meknès,Virement bancaire,,2024-07-29
CMD042723,CLI02738,P008,Sep 05 2024,4,0,annulé,Rabat,Carte bancaire,LIV013,2024-09-11
CMD044112,CLI02871,P041,2024-12-07,2,89,OK,Tanger,Wafacash,LIV005,2024-12-10
CMD006175,CLI02617,P010,Jun 13 2024,2,6499,KO,Tanger,Virement bancaire,LIV006,2024-06-17
CMD035203,CLI01350,P011,Apr 07 2022,4,5999,DONE,CASABLANCA,Carte bancaire,LIV008,2022-04-16
CMD040180,CLI03710,P042,25/11/2022,4,129,livré,Marrakech,PayPal,LIV003,2022-11-30
CMD020691,CLI00176,P022,2022-07-24,3,349,en_cours,Tanger,Cash à la livraison,LIV010,2022-07-26
CMD005014,CLI04871,P003,31/01/2024,1,11999,livré,TANGER,Apple Pay,LIV012,2024-02-01
CMD045543,CLI01947,P030,05/03/2022,2,899,annulé,Fès,Cash à la livraison,LIV015,2022-03-07
CMD001741,CLI03612,P047,2023-10-15,3,29,livre,Rabat,PayPal,LIV011,2023-10-19
CMD021574,CLI03897,P014,2024-08-12,4,8999,livré,tangier,Apple Pay,LIV005,2024-08-13
CMD020256,CLI04480,P007,18/12/2024,1,2299,DONE,Tanger,Carte bancaire,,2024-12-19
CMD040081,CLI04724,P016,2023-07-25,2,4299,livré,Oujda,Virement bancaire,LIV006,2023-07-29
CMD036163,CLI01232,P046,2022-07-30,3,35,LIVRE,Tanger,Wafacash,LIV015,2022-08-06
CMD027878,CLI03242,P016,Aug 29 2022,3,4299,LIVRE,Tanger,Virement bancaire,LIV004,2022-09-02
CMD030060,CLI01505,P011,07/08/2024,2,5999,livre,Tanger,Virement bancaire,LIV014,2024-08-10
CMD041117,CLI01555,P013,2024-03-22,1,5499,LIVRE,Casablanca,Carte bancaire,LIV009,2024-03-29
CMD006524,CLI01674,P031,20/01/2022,1,349,livre,béni mellal,Google Pay,LIV014,2022-01-24
CMD027454,CLI02976,P027,20/02/2023,1,699,en_cours,Tanger,Cash à la livraison,LIV009,2023-02-21
CMD029896,CLI02524,P044,May 23 2022,1,89,livré,Fès,Carte bancaire,LIV009,2022-05-31
CMD008518,CLI04973,P025,Nov 24 2024,2,499,annulé,casa,Cash à la livraison,LIV011,2024-12-04
CMD021299,CLI04069,P027,04/03/2024,1,699,DONE,Tanger,Cash à la livraison,LIV004,2024-03-09
CMD047837,CLI00403,P021,May 29 2024,3,799,en_cours,tng,PayPal,LIV011,2024-05-30
CMD039106,CLI03418,P010,2022-10-26,2,6499,LIVRE,Agadir,Cash à la livraison,LIV015,2022-11-04
CMD010007,CLI00193,P003,Oct 31 2022,1,11999,DONE,Tanger,Virement bancaire,LIV008,2022-11-03
CMD027941,CLI00230,P005,01/03/2024,3,2799,livre,Marrakech,Virement bancaire,LIV015,2024-03-07
CMD022537,CLI01365,P037,26/01/2022,1,249,livré,Tanger,Virement bancaire,LIV015,2022-02-04
CMD030467,CLI00393,P018,29/04/2022,2,1799,livré,Tanger,Cash à la livraison,LIV009,2022-05-06
CMD014141,CLI02209,P008,2022-02-06,3,1299,OK,Kenitra,Apple Pay,LIV010,2022-02-08
CMD013186,CLI02639,P018,13/12/2023,1,1799,LIVRE,Rabat,Western Union,LIV014,2023-12-16
CMD042031,CLI01343,P037,2022-03-27,1,249,livré,meknes,Virement bancaire,LIV014,2022-04-01
CMD005285,CLI03237,P034,2024-07-25,1,599,DONE,Rabat,Cash à la livraison,,2024-07-27
CMD040165,CLI03712,P025,2023-10-20,1,499,LIVRE,Fès,Virement bancaire,LIV007,2023-10-23
CMD040017,CLI04114,P001,Jan 10 2022,2,12999,DONE,Casablanca,Cash à la livraison,LIV013,2022-01-14
CMD004552,CLI00731,P034,2024-10-22,1,599,LIVRE,Oujda,Carte bancaire,LIV012,2024-10-30
CMD015450,CLI04313,P031,05/12/2023,3,349,livré,Oujda,Western Union,LIV002,2023-12-09
CMD024719,CLI01554,P044,09/12/2024,1,89,DONE,Marrakech,Western Union,LIV010,2024-12-13
CMD034418,CLI02255,P029,Apr 18 2024,2,899,LIVRE,Casablanca,Google Pay,LIV004,2024-04-27
CMD043813,CLI01696,P004,20/11/2024,2,3999,livre,Tanger,Google Pay,,2024-11-29
CMD013118,CLI03226,P026,Jun 15 2022,1,1499,KO,Casablanca,PayPal,LIV008,2022-06-18
CMD004276,CLI04883,P020,2023-12-25,1,2899,retourné,Tanger,Cash à la livraison,LIV012,2023-12-26
CMD023610,CLI04829,P024,15/11/2023,1,799,LIVRE,Tanger,Carte bancaire,LIV014,2023-11-25
CMD013685,CLI03928,P008,21/08/2024,1,1299,livré,Casablanca,Apple Pay,LIV008,2024-08-23
CMD032304,CLI04575,P012,Jan 25 2024,4,7999,livré,tanja,Apple Pay,LIV009,2024-01-28
CMD026458,CLI00494,P011,Feb 13 2024,1,5999,DONE,Rabat,Virement bancaire,LIV012,2024-02-23
CMD028141,CLI00994,P017,Nov 24 2024,5,2199,DONE,Rabat,Google Pay,LIV005,2024-12-04
CMD004063,CLI00289,P030,Jul 16 2024,1,899,livré,Fès,PayPal,LIV010,2024-07-22
CMD010615,CLI04559,P033,Dec 29 2022,1,1499,en_cours,Casablanca,Wafacash,LIV015,2023-01-07
CMD010509,CLI01919,P020,Aug 07 2022,1,2899,annulé,dar beida,Wafacash,LIV011,2022-08-16
CMD018374,CLI02128,P016,2022-10-24,1,4299,DONE,Tanger,Western Union,,2022-10-28
CMD033138,CLI02102,P030,01/10/2023,-2,899,LIVRE,Marrakech,Carte bancaire,LIV006,2023-10-03
CMD047031,CLI03825,P015,Mar 29 2022,1,14999,retourne,casa,Cash à la livraison,LIV013,2022-04-01
CMD014373,CLI01400,P007,2022-06-10,1,2299,livre,Agadir,Google Pay,LIV011,2022-06-17
CMD026671,CLI03529,P031,Jan 11 2023,2,349,livré,Casablanca,Google Pay,LIV005,2023-01-15
CMD023495,CLI03910,P007,Jul 05 2023,1,2299,DONE,Rabat,Virement bancaire,LIV004,2023-07-07
CMD049496,CLI03366,P014,Jun 10 2022,1,8999,en_cours,marrakesh,Apple Pay,LIV007,2022-06-11
CMD048071,CLI02592,P003,07/06/2023,3,11999,LIVRE,Tanger,PayPal,LIV008,2023-06-14
CMD007528,CLI02017,P037,Dec 13 2024,1,249,en_cours,marrakech,Carte bancaire,,2024-12-23
CMD019711,CLI03548,P033,Nov 30 2022,1,1499,DONE,Agadir,Cash à la livraison,LIV003,2022-12-05
CMD011363,CLI04819,P002,2022-07-16,3,9499,livré,Taza,Google Pay,LIV015,2022-07-26
CMD000069,CLI02802,P029,Sep 28 2024,1,899,livre,Tanger,Google Pay,LIV007,2024-10-02
CMD006533,CLI02410,P002,21/08/2022,1,9499,LIVRE,Rabat,Google Pay,LIV006,2022-08-27
CMD048368,CLI03750,P037,2023-12-20,1,249,livré,marrakesh,PayPal,LIV005,2023-12-22
CMD030679,CLI03939,P020,Jul 06 2024,2,2899,livré,Tanger,Apple Pay,LIV001,2024-07-11
CMD002079,CLI04841,P015,06/12/2023,1,14999,LIVRE,SAFI,Wafacash,LIV007,2023-12-07
CMD029544,CLI04784,P012,01/02/2024,3,7999,livre,casablanca,Google Pay,,2024-02-06
CMD033358,CLI02348,P026,Sep 27 2024,1,0,LIVRE,tangier,Google Pay,,2024-09-28
CMD032539,CLI04767,P020,Jun 23 2023,1,2899,DONE,Tanger,Wafacash,LIV008,2023-06-27
CMD019853,CLI00262,P037,20/11/2023,-1,249,livré,Casablanca,Wafacash,LIV006,2023-11-26
CMD036348,CLI03494,P017,08/10/2022,3,2199,livre,Tanger,Apple Pay,,2022-10-14
CMD021931,CLI00583,P006,2024-01-27,1,3499,livré,Tanger,Virement bancaire,,2024-02-01
CMD038681,CLI03237,P009,2023-12-12,3,13999,annulé,Rabat,Wafacash,LIV001,2023-12-20
CMD012043,CLI02686,P049,03/10/2023,1,79,retourne,Casablanca,Western Union,LIV015,2023-10-09
CMD014396,CLI01631,P006,Feb 25 2024,1,3499,DONE,Casablanca,Apple Pay,LIV010,2024-03-05
CMD019096,CLI02218,P006,2022-06-08,1,3499,DONE,Tanger,Cash à la livraison,LIV014,2022-06-11
CMD009814,CLI03504,P014,24/12/2023,2,8999,retourné,Casablanca,Wafacash,LIV001,2023-12-28
CMD019703,CLI01116,P023,07/04/2023,1,1299,retourne,Casablanca,Carte bancaire,LIV011,2023-04-12
CMD010344,CLI02392,P013,08/11/2023,1,5499,annule,Tanger,Apple Pay,LIV001,2023-11-14
CMD010938,CLI04715,P047,19/02/2022,1,29,annulé,Tanger,Carte bancaire,LIV012,2022-02-26
CMD045452,CLI03982,P005,Jan 20 2022,1,2799,DONE,meknès,Carte bancaire,LIV015,2022-01-25
CMD024860,CLI00685,P008,2022-03-26,3,1299,LIVRE,Rabat,Western Union,LIV005,2022-04-01
CMD047460,CLI00254,P013,2024-08-25,1,5499,DONE,tng,PayPal,LIV005,2024-09-03
CMD049738,CLI03106,P050,Jun 08 2023,1,22,annulé,Fès,Carte bancaire,LIV010,2023-06-15
CMD035280,CLI04532,P005,Sep 24 2022,1,2799,LIVRE,Marrakech,Apple Pay,LIV007,2022-09-26
CMD002846,CLI04225,P018,09/04/2024,3,1799,livré,Nador,PayPal,LIV001,2024-04-11
CMD048418,CLI03154,P024,20/05/2022,1,799,en_cours,Rabat,Virement bancaire,LIV009,2022-05-27
CMD046696,CLI02820,P003,06/02/2024,5,11999,livré,Nador,Cash à la livraison,LIV011,2024-02-14
CMD035535,CLI03780,P048,24/03/2024,1,69,LIVRE,tangier,Virement bancaire,LIV012,2024-03-30
CMD034569,CLI04611,P016,16/06/2023,1,4299,annulé,El Jadida,PayPal,LIV001,2023-06-20
CMD019369,CLI02403,P030,29/12/2022,1,899,retourné,Tanger,Western Union,LIV010,2023-01-06
CMD030632,CLI01319,P049,Nov 17 2023,1,79,OK,Rabat,Western Union,LIV013,2023-11-24
CMD048435,CLI01421,P020,2023-01-14,3,2899,retourné,Casablanca,Carte bancaire,LIV012,2023-01-15
CMD020430,CLI04032,P027,21/12/2024,1,699,DONE,Fès,Virement bancaire,LIV002,2024-12-30
